transaction_id,city,transaction_date,card_type,exp_type,gender,amount,year,month,month_name,day,day_name
320,Bengaluru,2014-07-05,Signature,Bills,F,376453,2014,7,July,5,Saturday
321,Delhi,2013-10-10,Signature,Bills,F,360009,2013,10,October,10,Thursday
322,Ahmedabad,2014-08-03,Signature,Bills,F,770346,2014,8,August,3,Sunday
323,Greater Mumbai,2015-05-23,Signature,Bills,F,489043,2015,5,May,23,Saturday
324,Bengaluru,2014-11-11,Platinum,Bills,F,503037,2014,11,November,11,Tuesday
325,Greater Mumbai,2014-01-11,Platinum,Bills,F,731261,2014,1,January,11,Saturday
326,Ahmedabad,2014-02-14,Signature,Bills,F,262755,2014,2,February,14,Friday
327,Greater Mumbai,2014-07-16,Gold,Bills,F,825475,2014,7,July,16,Wednesday
328,Greater Mumbai,2014-02-24,Platinum,Bills,F,922630,2014,2,February,24,Monday
329,Delhi,2014-09-25,Gold,Bills,F,752172,2014,9,September,25,Thursday
330,Ahmedabad,2014-06-11,Gold,Bills,F,418009,2014,6,June,11,Wednesday
331,Delhi,2014-06-07,Signature,Bills,F,994537,2014,6,June,7,Saturday
332,Greater Mumbai,2014-08-02,Silver,Bills,F,922206,2014,8,August,2,Saturday
333,Greater Mumbai,2014-05-21,Signature,Bills,F,389097,2014,5,May,21,Wednesday
334,Bengaluru,2015-04-04,Signature,Bills,F,880778,2015,4,April,4,Saturday
335,Greater Mumbai,2015-03-03,Gold,Bills,F,327971,2015,3,March,3,Tuesday
336,Bengaluru,2014-03-02,Signature,Bills,F,689201,2014,3,March,2,Sunday
337,Bengaluru,2015-05-17,Silver,Bills,F,792440,2015,5,May,17,Sunday
338,Bengaluru,2015-03-17,Signature,Bills,F,602222,2015,3,March,17,Tuesday
339,Ahmedabad,2014-09-03,Platinum,Bills,F,502399,2014,9,September,3,Wednesday
340,Ahmedabad,2014-03-17,Silver,Bills,F,272804,2014,3,March,17,Monday
341,Bengaluru,2014-06-06,Platinum,Bills,F,613280,2014,6,June,6,Friday
342,Delhi,2014-10-17,Signature,Bills,F,876491,2014,10,October,17,Friday
343,Bengaluru,2014-02-25,Silver,Bills,F,820217,2014,2,February,25,Tuesday
344,Greater Mumbai,2014-09-06,Signature,Bills,F,994184,2014,9,September,6,Saturday
345,Ahmedabad,2013-12-07,Platinum,Bills,F,515263,2013,12,December,7,Saturday
346,Ahmedabad,2014-08-28,Signature,Bills,F,338527,2014,8,August,28,Thursday
347,Ahmedabad,2014-06-16,Silver,Bills,F,934683,2014,6,June,16,Monday
348,Ahmedabad,2014-07-07,Signature,Bills,F,454570,2014,7,July,7,Monday
349,Greater Mumbai,2015-01-28,Gold,Bills,F,654519,2015,1,January,28,Wednesday
350,Ahmedabad,2014-06-12,Gold,Bills,F,958047,2014,6,June,12,Thursday
351,Bengaluru,2013-11-03,Silver,Bills,F,465281,2013,11,November,3,Sunday
352,Ahmedabad,2013-12-31,Signature,Bills,F,653161,2013,12,December,31,Tuesday
353,Ahmedabad,2014-04-14,Gold,Bills,F,307350,2014,4,April,14,Monday
354,Greater Mumbai,2014-08-27,Silver,Bills,F,41002,2014,8,August,27,Wednesday
355,Bengaluru,2014-01-03,Silver,Bills,F,34743,2014,1,January,3,Friday
356,Bengaluru,2014-09-26,Signature,Bills,F,195589,2014,9,September,26,Friday
357,Bengaluru,2014-03-10,Signature,Bills,F,204735,2014,3,March,10,Monday
358,Ahmedabad,2014-05-14,Signature,Bills,F,118112,2014,5,May,14,Wednesday
359,Greater Mumbai,2013-12-12,Platinum,Bills,F,61572,2013,12,December,12,Thursday
360,Delhi,2015-02-25,Gold,Bills,F,274938,2015,2,February,25,Wednesday
361,Greater Mumbai,2014-02-21,Signature,Bills,F,43854,2014,2,February,21,Friday
362,Delhi,2014-04-27,Gold,Bills,F,8798,2014,4,April,27,Sunday
363,Greater Mumbai,2015-05-08,Gold,Bills,F,192241,2015,5,May,8,Friday
364,Bengaluru,2014-04-10,Silver,Bills,F,128164,2014,4,April,10,Thursday
365,Delhi,2014-04-28,Signature,Bills,F,249061,2014,4,April,28,Monday
366,Greater Mumbai,2014-01-29,Gold,Bills,F,275283,2014,1,January,29,Wednesday
367,Greater Mumbai,2014-01-03,Platinum,Bills,F,172194,2014,1,January,3,Friday
368,Ahmedabad,2015-05-13,Gold,Bills,F,13162,2015,5,May,13,Wednesday
369,Bengaluru,2015-02-05,Platinum,Bills,F,3427,2015,2,February,5,Thursday
370,Bengaluru,2015-01-07,Gold,Bills,F,171374,2015,1,January,7,Wednesday
371,Delhi,2015-02-19,Signature,Bills,F,286251,2015,2,February,19,Thursday
372,Ahmedabad,2014-10-19,Platinum,Bills,F,123417,2014,10,October,19,Sunday
373,Delhi,2013-12-03,Silver,Bills,F,81088,2013,12,December,3,Tuesday
374,Ahmedabad,2014-10-26,Signature,Bills,F,64113,2014,10,October,26,Sunday
375,Bengaluru,2014-03-27,Platinum,Bills,F,54374,2014,3,March,27,Thursday
376,Ahmedabad,2015-03-18,Signature,Bills,F,175515,2015,3,March,18,Wednesday
377,Delhi,2013-11-25,Gold,Bills,F,78773,2013,11,November,25,Monday
378,Bengaluru,2014-06-25,Signature,Bills,F,143515,2014,6,June,25,Wednesday
379,Delhi,2014-11-22,Silver,Bills,F,263613,2014,11,November,22,Saturday
380,Greater Mumbai,2015-04-22,Platinum,Bills,F,265434,2015,4,April,22,Wednesday
381,Delhi,2014-06-03,Signature,Bills,F,87839,2014,6,June,3,Tuesday
382,Delhi,2014-06-16,Signature,Bills,F,60905,2014,6,June,16,Monday
383,Delhi,2015-04-09,Platinum,Bills,F,199726,2015,4,April,9,Thursday
384,Delhi,2015-01-20,Silver,Bills,F,267896,2015,1,January,20,Tuesday
385,Ahmedabad,2013-12-31,Gold,Bills,F,198937,2013,12,December,31,Tuesday
386,Greater Mumbai,2014-10-02,Gold,Bills,F,90745,2014,10,October,2,Thursday
387,Greater Mumbai,2014-07-24,Silver,Bills,F,86676,2014,7,July,24,Thursday
388,Greater Mumbai,2015-05-08,Platinum,Bills,F,163574,2015,5,May,8,Friday
389,Greater Mumbai,2015-04-27,Signature,Bills,F,2138,2015,4,April,27,Monday
390,Bengaluru,2014-06-11,Silver,Bills,F,253749,2014,6,June,11,Wednesday
391,Delhi,2014-06-06,Platinum,Bills,F,60187,2014,6,June,6,Friday
392,Bengaluru,2015-03-03,Platinum,Bills,F,15566,2015,3,March,3,Tuesday
393,Greater Mumbai,2014-07-11,Signature,Bills,F,242144,2014,7,July,11,Friday
394,Delhi,2014-03-17,Platinum,Bills,F,114049,2014,3,March,17,Monday
395,Bengaluru,2014-03-17,Gold,Bills,F,100992,2014,3,March,17,Monday
396,Delhi,2014-03-03,Silver,Bills,F,173017,2014,3,March,3,Monday
397,Greater Mumbai,2014-06-07,Gold,Bills,F,279567,2014,6,June,7,Saturday
398,Delhi,2013-12-28,Signature,Bills,F,25016,2013,12,December,28,Saturday
399,Delhi,2013-11-11,Silver,Bills,F,157982,2013,11,November,11,Monday
400,Bengaluru,2014-05-17,Signature,Bills,F,240387,2014,5,May,17,Saturday
401,Delhi,2014-08-31,Platinum,Bills,F,134030,2014,8,August,31,Sunday
402,Bengaluru,2015-01-26,Gold,Bills,F,108651,2015,1,January,26,Monday
403,Delhi,2014-01-17,Gold,Bills,F,138617,2014,1,January,17,Friday
404,Bengaluru,2014-01-27,Signature,Bills,F,98963,2014,1,January,27,Monday
405,Delhi,2013-12-24,Silver,Bills,F,25486,2013,12,December,24,Tuesday
406,Delhi,2015-03-03,Gold,Bills,F,231140,2015,3,March,3,Tuesday
407,Ahmedabad,2013-10-22,Gold,Bills,F,20032,2013,10,October,22,Tuesday
408,Greater Mumbai,2015-01-14,Gold,Bills,F,293938,2015,1,January,14,Wednesday
409,Delhi,2014-01-11,Silver,Bills,F,88175,2014,1,January,11,Saturday
410,Ahmedabad,2015-02-07,Platinum,Bills,F,105297,2015,2,February,7,Saturday
411,Delhi,2013-10-08,Platinum,Bills,F,129169,2013,10,October,8,Tuesday
412,Greater Mumbai,2014-08-14,Signature,Bills,F,172386,2014,8,August,14,Thursday
413,Greater Mumbai,2015-05-09,Platinum,Bills,F,46369,2015,5,May,9,Saturday
414,Greater Mumbai,2014-04-02,Silver,Bills,F,158636,2014,4,April,2,Wednesday
415,Delhi,2014-11-26,Signature,Bills,F,87219,2014,11,November,26,Wednesday
416,Delhi,2014-11-16,Gold,Bills,F,183445,2014,11,November,16,Sunday
417,Bengaluru,2014-06-27,Silver,Bills,F,147977,2014,6,June,27,Friday
418,Ahmedabad,2014-11-19,Platinum,Bills,F,243279,2014,11,November,19,Wednesday
419,Bengaluru,2014-04-04,Platinum,Bills,F,243950,2014,4,April,4,Friday
420,Delhi,2015-04-14,Silver,Bills,F,32548,2015,4,April,14,Tuesday
421,Delhi,2013-12-09,Platinum,Bills,F,118126,2013,12,December,9,Monday
422,Greater Mumbai,2013-11-30,Platinum,Bills,F,13325,2013,11,November,30,Saturday
423,Greater Mumbai,2014-02-16,Gold,Bills,F,295055,2014,2,February,16,Sunday
424,Greater Mumbai,2015-01-12,Platinum,Bills,F,64764,2015,1,January,12,Monday
425,Bengaluru,2014-02-03,Platinum,Bills,F,174520,2014,2,February,3,Monday
426,Delhi,2013-11-05,Signature,Bills,F,72763,2013,11,November,5,Tuesday
427,Greater Mumbai,2014-09-27,Signature,Bills,F,269809,2014,9,September,27,Saturday
428,Delhi,2014-06-29,Silver,Bills,F,81145,2014,6,June,29,Sunday
429,Ahmedabad,2014-07-13,Silver,Bills,F,25948,2014,7,July,13,Sunday
430,Greater Mumbai,2015-01-23,Silver,Bills,F,120188,2015,1,January,23,Friday
431,Greater Mumbai,2014-12-05,Signature,Bills,F,8259,2014,12,December,5,Friday
432,Delhi,2014-04-15,Signature,Bills,F,285830,2014,4,April,15,Tuesday
433,Bengaluru,2015-04-27,Gold,Bills,F,67039,2015,4,April,27,Monday
434,Ahmedabad,2014-07-25,Gold,Bills,F,14370,2014,7,July,25,Friday
435,Ahmedabad,2014-10-10,Platinum,Bills,F,54304,2014,10,October,10,Friday
436,Greater Mumbai,2013-10-18,Gold,Bills,F,188856,2013,10,October,18,Friday
437,Ahmedabad,2014-01-18,Gold,Bills,F,44635,2014,1,January,18,Saturday
438,Greater Mumbai,2013-11-22,Platinum,Bills,F,227273,2013,11,November,22,Friday
439,Delhi,2014-03-26,Gold,Bills,F,234200,2014,3,March,26,Wednesday
440,Delhi,2014-12-12,Signature,Bills,F,79053,2014,12,December,12,Friday
441,Greater Mumbai,2015-03-01,Silver,Bills,F,49711,2015,3,March,1,Sunday
442,Greater Mumbai,2014-10-29,Signature,Bills,F,203463,2014,10,October,29,Wednesday
443,Bengaluru,2014-07-29,Signature,Bills,F,196985,2014,7,July,29,Tuesday
444,Greater Mumbai,2015-04-18,Gold,Bills,F,246457,2015,4,April,18,Saturday
445,Delhi,2013-11-05,Platinum,Bills,F,88344,2013,11,November,5,Tuesday
446,Bengaluru,2014-08-27,Signature,Bills,F,167457,2014,8,August,27,Wednesday
447,Bengaluru,2014-03-04,Gold,Bills,F,254598,2014,3,March,4,Tuesday
448,Delhi,2014-01-27,Platinum,Bills,F,102486,2014,1,January,27,Monday
449,Greater Mumbai,2014-01-18,Silver,Bills,F,159428,2014,1,January,18,Saturday
450,Bengaluru,2014-01-28,Platinum,Bills,F,296987,2014,1,January,28,Tuesday
451,Ahmedabad,2015-02-06,Signature,Bills,F,89418,2015,2,February,6,Friday
452,Delhi,2015-02-26,Signature,Bills,F,77247,2015,2,February,26,Thursday
453,Bengaluru,2014-01-24,Gold,Bills,F,66542,2014,1,January,24,Friday
454,Greater Mumbai,2014-11-27,Silver,Bills,F,194526,2014,11,November,27,Thursday
455,Bengaluru,2014-07-16,Signature,Bills,F,178119,2014,7,July,16,Wednesday
456,Bengaluru,2014-05-16,Gold,Bills,F,258653,2014,5,May,16,Friday
457,Delhi,2014-11-02,Silver,Bills,F,97425,2014,11,November,2,Sunday
458,Delhi,2014-05-23,Gold,Bills,F,223185,2014,5,May,23,Friday
459,Greater Mumbai,2015-01-28,Gold,Bills,F,224750,2015,1,January,28,Wednesday
460,Ahmedabad,2014-01-17,Signature,Bills,F,103363,2014,1,January,17,Friday
461,Greater Mumbai,2014-11-27,Platinum,Bills,F,49090,2014,11,November,27,Thursday
462,Bengaluru,2014-11-20,Platinum,Bills,F,140584,2014,11,November,20,Thursday
463,Delhi,2014-06-26,Platinum,Bills,F,61272,2014,6,June,26,Thursday
464,Delhi,2014-01-02,Silver,Bills,F,25200,2014,1,January,2,Thursday
465,Greater Mumbai,2013-12-09,Signature,Bills,F,249893,2013,12,December,9,Monday
466,Bengaluru,2014-05-25,Gold,Bills,F,91325,2014,5,May,25,Sunday
467,Greater Mumbai,2014-04-14,Silver,Bills,F,81641,2014,4,April,14,Monday
468,Greater Mumbai,2015-04-14,Platinum,Bills,F,267700,2015,4,April,14,Tuesday
469,Greater Mumbai,2014-11-20,Silver,Food,F,193429,2014,11,November,20,Thursday
470,Ahmedabad,2014-04-22,Gold,Food,F,97674,2014,4,April,22,Tuesday
471,Bengaluru,2014-03-08,Silver,Food,F,222579,2014,3,March,8,Saturday
472,Bengaluru,2015-03-19,Platinum,Food,F,194846,2015,3,March,19,Thursday
473,Greater Mumbai,2015-02-22,Signature,Food,F,62690,2015,2,February,22,Sunday
474,Greater Mumbai,2015-02-08,Signature,Food,F,225614,2015,2,February,8,Sunday
475,Ahmedabad,2013-10-20,Signature,Food,F,13879,2013,10,October,20,Sunday
476,Ahmedabad,2015-02-04,Gold,Food,F,279579,2015,2,February,4,Wednesday
477,Bengaluru,2014-09-10,Gold,Food,F,253183,2014,9,September,10,Wednesday
478,Bengaluru,2014-05-10,Signature,Food,F,183197,2014,5,May,10,Saturday
479,Bengaluru,2014-08-27,Gold,Food,F,260046,2014,8,August,27,Wednesday
480,Bengaluru,2014-07-21,Gold,Food,F,95981,2014,7,July,21,Monday
481,Bengaluru,2014-03-02,Gold,Food,F,157399,2014,3,March,2,Sunday
482,Delhi,2014-02-20,Signature,Food,F,140041,2014,2,February,20,Thursday
483,Ahmedabad,2014-01-05,Platinum,Food,F,288339,2014,1,January,5,Sunday
484,Ahmedabad,2014-01-02,Platinum,Food,F,49494,2014,1,January,2,Thursday
485,Bengaluru,2015-04-16,Platinum,Food,F,43954,2015,4,April,16,Thursday
486,Bengaluru,2013-11-30,Platinum,Food,F,35543,2013,11,November,30,Saturday
487,Greater Mumbai,2014-01-05,Signature,Food,F,12982,2014,1,January,5,Sunday
488,Delhi,2014-04-02,Platinum,Food,F,213140,2014,4,April,2,Wednesday
489,Greater Mumbai,2013-10-22,Platinum,Food,F,95741,2013,10,October,22,Tuesday
490,Bengaluru,2013-12-07,Platinum,Food,F,129144,2013,12,December,7,Saturday
491,Ahmedabad,2014-03-04,Gold,Food,F,115551,2014,3,March,4,Tuesday
492,Bengaluru,2014-04-26,Gold,Food,F,57961,2014,4,April,26,Saturday
493,Ahmedabad,2015-01-04,Silver,Food,F,209527,2015,1,January,4,Sunday
494,Ahmedabad,2014-07-08,Gold,Food,F,15892,2014,7,July,8,Tuesday
495,Bengaluru,2013-12-01,Signature,Food,F,155659,2013,12,December,1,Sunday
496,Greater Mumbai,2014-06-17,Silver,Food,F,246215,2014,6,June,17,Tuesday
497,Greater Mumbai,2014-10-15,Signature,Food,F,149465,2014,10,October,15,Wednesday
498,Ahmedabad,2014-08-22,Gold,Food,F,259694,2014,8,August,22,Friday
499,Delhi,2014-02-23,Silver,Food,F,70009,2014,2,February,23,Sunday
500,Greater Mumbai,2015-01-05,Gold,Food,F,233391,2015,1,January,5,Monday
501,Ahmedabad,2014-08-04,Silver,Food,F,35002,2014,8,August,4,Monday
502,Ahmedabad,2015-04-18,Silver,Food,F,156519,2015,4,April,18,Saturday
503,Bengaluru,2014-04-22,Gold,Food,F,286786,2014,4,April,22,Tuesday
504,Bengaluru,2014-09-18,Signature,Food,F,173244,2014,9,September,18,Thursday
505,Bengaluru,2014-12-31,Platinum,Food,F,195804,2014,12,December,31,Wednesday
506,Ahmedabad,2015-02-09,Platinum,Food,F,162827,2015,2,February,9,Monday
507,Bengaluru,2015-01-26,Signature,Food,F,20036,2015,1,January,26,Monday
508,Bengaluru,2014-07-17,Signature,Food,F,266125,2014,7,July,17,Thursday
509,Greater Mumbai,2014-03-10,Signature,Food,F,156531,2014,3,March,10,Monday
510,Ahmedabad,2014-10-20,Signature,Food,F,288673,2014,10,October,20,Monday
511,Ahmedabad,2014-10-13,Signature,Food,F,67474,2014,10,October,13,Monday
512,Delhi,2014-09-28,Platinum,Food,F,220674,2014,9,September,28,Sunday
513,Greater Mumbai,2014-04-24,Gold,Food,F,282988,2014,4,April,24,Thursday
514,Bengaluru,2014-08-24,Signature,Food,F,206308,2014,8,August,24,Sunday
515,Bengaluru,2014-11-27,Platinum,Food,F,243074,2014,11,November,27,Thursday
516,Ahmedabad,2015-04-04,Signature,Food,F,247181,2015,4,April,4,Saturday
517,Greater Mumbai,2014-08-08,Signature,Food,F,111842,2014,8,August,8,Friday
518,Delhi,2015-03-23,Gold,Food,F,277079,2015,3,March,23,Monday
519,Delhi,2015-01-28,Silver,Food,F,218638,2015,1,January,28,Wednesday
520,Ahmedabad,2014-11-14,Gold,Food,F,152216,2014,11,November,14,Friday
521,Delhi,2015-04-14,Signature,Food,F,42620,2015,4,April,14,Tuesday
522,Ahmedabad,2014-01-12,Gold,Food,F,101639,2014,1,January,12,Sunday
523,Greater Mumbai,2014-03-02,Silver,Food,F,102966,2014,3,March,2,Sunday
524,Bengaluru,2015-03-10,Platinum,Food,F,127650,2015,3,March,10,Tuesday
525,Greater Mumbai,2014-06-24,Platinum,Food,F,277737,2014,6,June,24,Tuesday
526,Bengaluru,2015-03-19,Signature,Food,F,251805,2015,3,March,19,Thursday
527,Ahmedabad,2014-02-19,Signature,Food,F,288284,2014,2,February,19,Wednesday
528,Bengaluru,2013-10-22,Gold,Food,F,125290,2013,10,October,22,Tuesday
529,Bengaluru,2014-08-20,Silver,Food,F,166602,2014,8,August,20,Wednesday
530,Ahmedabad,2014-04-14,Silver,Food,F,219097,2014,4,April,14,Monday
531,Bengaluru,2015-03-26,Gold,Food,F,34082,2015,3,March,26,Thursday
532,Bengaluru,2014-05-08,Silver,Food,F,20573,2014,5,May,8,Thursday
533,Bengaluru,2013-10-28,Platinum,Food,F,245056,2013,10,October,28,Monday
534,Ahmedabad,2013-12-20,Signature,Food,F,131847,2013,12,December,20,Friday
535,Delhi,2015-01-16,Platinum,Food,F,276873,2015,1,January,16,Friday
536,Bengaluru,2014-05-06,Silver,Food,F,138342,2014,5,May,6,Tuesday
537,Ahmedabad,2015-01-09,Signature,Food,F,137292,2015,1,January,9,Friday
538,Ahmedabad,2014-03-04,Signature,Food,F,147750,2014,3,March,4,Tuesday
539,Bengaluru,2013-10-18,Signature,Food,F,2397,2013,10,October,18,Friday
540,Bengaluru,2014-07-16,Gold,Food,F,31051,2014,7,July,16,Wednesday
541,Delhi,2014-10-01,Signature,Food,F,55137,2014,10,October,1,Wednesday
542,Greater Mumbai,2013-11-08,Gold,Food,F,136040,2013,11,November,8,Friday
543,Ahmedabad,2014-12-08,Platinum,Food,F,181721,2014,12,December,8,Monday
544,Delhi,2014-03-12,Signature,Food,F,81753,2014,3,March,12,Wednesday
545,Ahmedabad,2014-11-28,Platinum,Food,F,266386,2014,11,November,28,Friday
546,Ahmedabad,2015-05-03,Silver,Food,F,259008,2015,5,May,3,Sunday
547,Greater Mumbai,2015-03-10,Silver,Food,F,250995,2015,3,March,10,Tuesday
548,Delhi,2014-10-06,Signature,Food,F,232155,2014,10,October,6,Monday
549,Greater Mumbai,2014-02-13,Silver,Food,F,48012,2014,2,February,13,Thursday
550,Delhi,2015-01-01,Signature,Food,F,296543,2015,1,January,1,Thursday
551,Greater Mumbai,2014-12-25,Signature,Food,F,246893,2014,12,December,25,Thursday
552,Ahmedabad,2015-03-19,Platinum,Food,F,95807,2015,3,March,19,Thursday
553,Ahmedabad,2014-08-22,Platinum,Food,F,165278,2014,8,August,22,Friday
554,Ahmedabad,2014-08-15,Silver,Food,F,191618,2014,8,August,15,Friday
555,Greater Mumbai,2015-04-26,Silver,Food,F,159718,2015,4,April,26,Sunday
556,Ahmedabad,2014-11-28,Gold,Food,F,213552,2014,11,November,28,Friday
557,Greater Mumbai,2015-05-03,Gold,Food,F,249061,2015,5,May,3,Sunday
558,Delhi,2014-02-24,Silver,Food,F,279377,2014,2,February,24,Monday
559,Delhi,2014-12-19,Silver,Food,F,233694,2014,12,December,19,Friday
560,Bengaluru,2014-06-21,Silver,Food,F,102362,2014,6,June,21,Saturday
561,Bengaluru,2014-09-10,Silver,Food,F,108296,2014,9,September,10,Wednesday
562,Bengaluru,2015-04-13,Gold,Food,F,258275,2015,4,April,13,Monday
563,Bengaluru,2014-10-21,Silver,Food,F,194260,2014,10,October,21,Tuesday
564,Bengaluru,2015-04-12,Gold,Food,F,167903,2015,4,April,12,Sunday
565,Ahmedabad,2015-01-29,Silver,Food,F,128266,2015,1,January,29,Thursday
566,Bengaluru,2015-01-19,Signature,Food,F,268543,2015,1,January,19,Monday
567,Ahmedabad,2014-03-17,Signature,Food,F,30653,2014,3,March,17,Monday
568,Greater Mumbai,2015-01-01,Signature,Food,F,189981,2015,1,January,1,Thursday
569,Delhi,2015-04-28,Gold,Food,F,230325,2015,4,April,28,Tuesday
570,Greater Mumbai,2015-03-13,Signature,Food,F,176871,2015,3,March,13,Friday
571,Greater Mumbai,2014-12-09,Platinum,Food,F,171241,2014,12,December,9,Tuesday
572,Greater Mumbai,2014-03-07,Silver,Food,F,91846,2014,3,March,7,Friday
573,Delhi,2013-11-13,Silver,Food,F,162813,2013,11,November,13,Wednesday
574,Delhi,2014-11-04,Silver,Food,F,28569,2014,11,November,4,Tuesday
575,Bengaluru,2014-11-16,Silver,Food,F,231827,2014,11,November,16,Sunday
576,Delhi,2015-03-04,Silver,Food,F,281283,2015,3,March,4,Wednesday
577,Bengaluru,2013-10-15,Silver,Food,F,291358,2013,10,October,15,Tuesday
578,Delhi,2014-07-27,Signature,Food,F,288888,2014,7,July,27,Sunday
579,Delhi,2014-11-22,Gold,Food,F,283575,2014,11,November,22,Saturday
580,Greater Mumbai,2014-07-24,Silver,Food,F,132827,2014,7,July,24,Thursday
581,Delhi,2014-08-31,Silver,Food,F,200721,2014,8,August,31,Sunday
582,Ahmedabad,2014-01-12,Signature,Food,F,190220,2014,1,January,12,Sunday
583,Ahmedabad,2015-02-05,Signature,Food,F,265508,2015,2,February,5,Thursday
584,Greater Mumbai,2013-12-10,Platinum,Food,F,298838,2013,12,December,10,Tuesday
585,Greater Mumbai,2014-01-12,Silver,Food,F,203106,2014,1,January,12,Sunday
586,Ahmedabad,2014-10-19,Platinum,Food,F,196647,2014,10,October,19,Sunday
587,Delhi,2015-01-05,Gold,Food,F,136602,2015,1,January,5,Monday
588,Greater Mumbai,2014-02-24,Gold,Food,F,236980,2014,2,February,24,Monday
589,Greater Mumbai,2014-03-23,Signature,Food,F,59121,2014,3,March,23,Sunday
590,Bengaluru,2014-01-07,Silver,Food,F,193944,2014,1,January,7,Tuesday
591,Greater Mumbai,2014-08-13,Platinum,Food,F,109857,2014,8,August,13,Wednesday
592,Bengaluru,2013-10-30,Signature,Food,F,57768,2013,10,October,30,Wednesday
593,Ahmedabad,2014-08-02,Gold,Food,F,207196,2014,8,August,2,Saturday
594,Ahmedabad,2014-08-26,Platinum,Food,F,8056,2014,8,August,26,Tuesday
595,Ahmedabad,2015-01-05,Platinum,Food,F,178478,2015,1,January,5,Monday
596,Bengaluru,2014-08-02,Platinum,Food,F,246046,2014,8,August,2,Saturday
597,Ahmedabad,2014-04-29,Platinum,Food,F,192382,2014,4,April,29,Tuesday
598,Greater Mumbai,2014-10-25,Gold,Food,F,19158,2014,10,October,25,Saturday
599,Greater Mumbai,2014-12-15,Platinum,Food,F,9552,2014,12,December,15,Monday
600,Delhi,2015-03-15,Platinum,Food,F,276862,2015,3,March,15,Sunday
601,Bengaluru,2014-11-09,Silver,Food,F,147958,2014,11,November,9,Sunday
602,Greater Mumbai,2014-09-20,Gold,Food,F,151436,2014,9,September,20,Saturday
603,Ahmedabad,2014-11-26,Signature,Food,F,271595,2014,11,November,26,Wednesday
604,Bengaluru,2014-12-27,Platinum,Food,F,8115,2014,12,December,27,Saturday
605,Greater Mumbai,2014-07-27,Silver,Food,F,73172,2014,7,July,27,Sunday
606,Delhi,2014-09-03,Signature,Food,F,196816,2014,9,September,3,Wednesday
607,Ahmedabad,2014-02-16,Signature,Food,F,162829,2014,2,February,16,Sunday
608,Bengaluru,2013-10-17,Signature,Food,F,252669,2013,10,October,17,Thursday
